capital_from,capital_to,distance_km
Dhaka,Vatican City,7322.57
Dhaka,Tegucigalpa,15812.7
Dhaka,Budapest,6721.13
Dhaka,Reykjavik,8672.79
Dhaka,New Delhi,1425.2
Dhaka,Jakarta,3756.46
Dhaka,Tehran,3968.89
Dhaka,Baghdad,4588.88
Dhaka,Dublin,8350.22
Dhaka,Douglas,8210.84
Dhaka,Jerusalem,5455.26
Dhaka,Rome,7319.85
Dhaka,Kingston,15186.61
Dhaka,Tokyo,4902.85
Dhaka,Saint Helier,8225.07
Dhaka,Amman,5387.52
Dhaka,Astana,3455.98
Dhaka,Nairobi,6416.45
Dhaka,Tarawa,8948.8
Dhaka,Pyongyang,3734.32
Dhaka,Seoul,3796.97
Dhaka,Pristina,6599.09
Dhaka,Kuwait City,4251.8
Dhaka,Bishkek,2574.19
Dhaka,Vientiane,1419.47
Dhaka,Riga,6397.25
Dhaka,Beirut,5413.51
Dhaka,Maseru,8929.62
Dhaka,Monrovia,10867.29
Dhaka,Tripoli,7480.2
Dhaka,Vaduz,7443.4
Dhaka,Vilnius,6296.0
Dhaka,Luxembourg,7637.0
Dhaka,Skopje,6583.98
Dhaka,Antananarivo,6627.39
Dhaka,Lilongwe,7436.92
Dhaka,Kuala Lumpur,2578.42
Dhaka,Male,2823.95
Dhaka,Bamako,10291.56
Dhaka,Valletta,7283.67
Dhaka,Majuro,8785.58
Dhaka,Nouakchott,10793.15
Dhaka,Port Louis,6025.0
Dhaka,Mexico City,15120.9
Dhaka,Palikir,7444.5
Dhaka,Chisinau,5982.6
Dhaka,Monaco,7682.38
Dhaka,Ulaanbaatar,3057.35
Dhaka,Podgorica,6756.96
Dhaka,Plymouth,14641.9
Dhaka,Rabat,9195.33
Dhaka,Maputo,8303.39
Dhaka,Windhoek,9438.32
Dhaka,Kathmandu,675.58
Dhaka,Amsterdam,7656.66
Dhaka,Noumea,9672.43
Dhaka,Wellington,11267.83
Dhaka,Managua,16021.72
Dhaka,Niamey,9249.37
Dhaka,Abuja,8892.4
Dhaka,Alofi,11796.18
Dhaka,Kingston,10146.55
Dhaka,Saipan,5853.35
Dhaka,Oslo,7182.07
Dhaka,Muscat,3238.81
Dhaka,Islamabad,2018.85
Dhaka,Melekeok,5045.52
Dhaka,Panama City,16228.81
Dhaka,Port Moresby,7181.77
Dhaka,Asuncion,16797.48
Dhaka,Lima,18167.84
Dhaka,Manila,3361.57
Dhaka,Adamstown,15937.07
Dhaka,Warsaw,6568.11
Dhaka,Lisbon,9172.56
Dhaka,San Juan,14692.94
Dhaka,Doha,3929.46
Dhaka,Bucharest,6190.9
Dhaka,Moscow,5554.3
Dhaka,Kigali,7114.09
Dhaka,Gustavia,14569.81
Dhaka,Jamestown,11321.12
Dhaka,Basseterre,14616.18
Dhaka,Castries,14809.88
Dhaka,Saint-Pierre,11509.39
Dhaka,Kingstown,14900.69
Dhaka,Apia,11407.12
Dhaka,San Marino,7284.1
Dhaka,Sao Tome,9355.56
Dhaka,Riyadh,4422.4
Dhaka,Dakar,11122.98
Dhaka,Belgrade,6632.79
Dhaka,Victoria,4920.01
Dhaka,Freetown,11006.54
Dhaka,Singapore,2875.05
Dhaka,Philipsburg,14567.91
Dhaka,Bratislava,6862.59
Dhaka,Ljubljana,7084.2
Dhaka,Honiara,8400.32
Dhaka,Mogadishu,5409.51
Dhaka,Pretoria,8645.5
Dhaka,Juba,6626.23
Dhaka,Madrid,8668.45
Dhaka,Colombo,2175.37
Dhaka,Khartoum,6095.87
Dhaka,Paramaribo,15054.89
Dhaka,Longyearbyen,7091.54
Dhaka,Mbabane,8444.57
Dhaka,Stockholm,6771.36
Dhaka,Bern,7600.94
Dhaka,Damascus,5341.66
Dhaka,Taipei,3153.42
Dhaka,Dushanbe,2626.38
Dhaka,Dar es Salaam,6497.63
Dhaka,Bangkok,1533.36
Dhaka,Dili,5236.79
Dhaka,Lome,9662.18
Dhaka,Nuku'alofa,11359.61
Dhaka,Port of Spain,15138.37
Dhaka,Tunis,7637.16
Dhaka,Ankara,5632.66
Dhaka,Ashgabat,3421.44
Dhaka,Grand Turk,14624.02
Dhaka,Funafuti,10272.85
Dhaka,Kampala,6751.77
Dhaka,Kyiv,5893.72
Dhaka,Abu Dhabi,3654.36
Dhaka,London,8013.17
Dhaka,Washington,12952.02
Dhaka,Montevideo,16570.31
Dhaka,Tashkent,2770.61
Dhaka,Port-Vila,9622.91
Dhaka,Caracas,15492.89
Dhaka,Hanoi,1617.77
Dhaka,Charlotte Amalie,14641.8
Dhaka,Mata-Utu,11395.79
Dhaka,Sanaa,4915.23
Dhaka,Lusaka,8022.28
Dhaka,Harare,7917.99
Dhaka,Washington,12952.02
Dhaka,,10056.84
Dhaka,North Nicosia,5601.03
Dhaka,,10056.84
Dhaka,,10056.84
Dhaka,Diego Garcia,3950.12
Dhaka,,10056.84
Bridgetown,Hargeisa,11234.79
Bridgetown,King Edward Point,7780.35
Bridgetown,Port-aux-Français,13938.17
Bridgetown,Jerusalem,9706.09
Bridgetown,Mariehamn,8171.89
Bridgetown,Yaren,14718.94
Bridgetown,Marigot,663.98
Bridgetown,Atafu,12638.55
Bridgetown,El-Aaiún,5063.99
Bridgetown,Kabul,12468.88
Bridgetown,Tirana,8182.9
Bridgetown,Algiers,6722.12
Bridgetown,Pago Pago,12607.55
Bridgetown,Andorra la Vella,6677.32
Bridgetown,Luanda,8407.73
Bridgetown,The Valley,675.24
Bridgetown,Saint John's,505.11
Bridgetown,Buenos Aires,5278.1
Bridgetown,Yerevan,10245.88
Bridgetown,Oranjestad,1132.67
Bridgetown,Canberra,16230.2
Bridgetown,Vienna,7896.82
Bridgetown,Baku,10663.46
Bridgetown,Nassau,2285.15
Bridgetown,Manama,11313.68
Bridgetown,Dhaka,14797.4
Bridgetown,Bridgetown,0.0
Bridgetown,Minsk,8658.23
Bridgetown,Brussels,7065.98
Bridgetown,Belmopan,3162.83
Bridgetown,Porto-Novo,6851.54
Bridgetown,Hamilton,2188.9
Bridgetown,Thimphu,14432.5
Bridgetown,La Paz,3405.72
Bridgetown,Sarajevo,8056.27
Bridgetown,Gaborone,10170.31
Bridgetown,Brasilia,3444.41
Bridgetown,Road Town,795.58
Bridgetown,Bandar Seri Begawan,17928.58
Bridgetown,Sofia,8460.98
Bridgetown,Ouagadougou,6295.54
Bridgetown,Rangoon,15769.38
Bridgetown,Bujumbura,9990.04
Bridgetown,Phnom Penh,16796.01
Bridgetown,Yaounde,7876.75
Bridgetown,Ottawa,3891.79
Bridgetown,Praia,3900.95
Bridgetown,George Town,2424.05
Bridgetown,Bangui,8631.07
Bridgetown,N'Djamena,8079.24
Bridgetown,Santiago,5283.35
Bridgetown,Beijing,14120.42
Bridgetown,The Settlement,18409.35
Bridgetown,West Island,17476.1
Bridgetown,Bogota,1846.89
Bridgetown,Moroni,11679.94
Bridgetown,Kinshasa,8498.79
Bridgetown,Brazzaville,8495.15
Bridgetown,Avarua,11570.78
Bridgetown,San Jose,2690.83
Bridgetown,Yamoussoukro,5989.48
Bridgetown,Zagreb,7863.82
Bridgetown,Havana,2644.15
Bridgetown,Willemstad,1016.47
Bridgetown,Nicosia,9451.26
Bridgetown,Prague,7767.23
Bridgetown,Copenhagen,7698.48
Bridgetown,Djibouti,11079.57
Bridgetown,Roseau,310.32
Bridgetown,Santo Domingo,1251.16
Bridgetown,Quito,2551.79
Bridgetown,Cairo,9377.0
Bridgetown,San Salvador,3202.83
Bridgetown,Malabo,7583.17
Bridgetown,Asmara,10529.56
Bridgetown,Tallinn,8442.22
Bridgetown,Addis Ababa,10681.41
Bridgetown,Stanley,7180.77
Bridgetown,Torshavn,6843.33
Bridgetown,Suva,13809.73
Bridgetown,Helsinki,8451.49
Bridgetown,Paris,6878.61
Bridgetown,Papeete,10443.03
Bridgetown,Libreville,7740.33
Bridgetown,Banjul,4659.11
Bridgetown,Tbilisi,10216.68
Bridgetown,Berlin,7713.75
Bridgetown,Accra,6565.13
Bridgetown,Gibraltar,5967.16
Bridgetown,Athens,8549.51
Bridgetown,Nuuk,5704.33
Bridgetown,Saint George's,259.29
Bridgetown,Hagatna,16037.81
Bridgetown,Guatemala City,3342.0
Bridgetown,Saint Peter Port,6552.39
Bridgetown,Conakry,5022.37
Bridgetown,Bissau,4782.85
Bridgetown,Georgetown,715.13
Bridgetown,Port-au-Prince,1488.36
Bridgetown,Vatican City,7568.27
Bridgetown,Tegucigalpa,2987.2
Bridgetown,Budapest,8099.78
Bridgetown,Reykjavik,6367.56
Bridgetown,New Delhi,13471.13
Bridgetown,Jakarta,18355.48
Bridgetown,Tehran,10991.92
Bridgetown,Baghdad,10484.14
Bridgetown,Dublin,6457.18
Bridgetown,Douglas,6599.15
Bridgetown,Jerusalem,9706.09
Bridgetown,Rome,7571.03
Bridgetown,Kingston,1920.22
Bridgetown,Tokyo,14235.89
Bridgetown,Saint Helier,6573.91
Bridgetown,Amman,9765.49
Bridgetown,Astana,11463.83
Bridgetown,Nairobi,10747.55
Bridgetown,Tarawa,14451.48
Bridgetown,Pyongyang,14208.14
Bridgetown,Seoul,14355.68
Bridgetown,Pristina,8285.43
Bridgetown,Kuwait City,10951.12
Bridgetown,Bishkek,12258.27
Bridgetown,Vientiane,16059.34
Bridgetown,Riga,8416.03
Bridgetown,Beirut,9674.85
Bridgetown,Maseru,10441.56
Bridgetown,Monrovia,5401.28
Bridgetown,Tripoli,7635.0
Bridgetown,Vaduz,7375.84
Bridgetown,Vilnius,8505.08
Bridgetown,Luxembourg,7164.77
Bridgetown,Skopje,8312.42
Bridgetown,Antananarivo,12259.16
Bridgetown,Lilongwe,10721.75
Bridgetown,Kuala Lumpur,17283.95
Bridgetown,Male,14510.29
Bridgetown,Bamako,5592.42
Bridgetown,Valletta,7746.09
Bridgetown,Majuro,13967.1
Bridgetown,Nouakchott,4703.37
Bridgetown,Port Louis,13313.34
Bridgetown,Mexico City,4272.27
Bridgetown,Palikir,15303.11
Bridgetown,Chisinau,8840.72
Bridgetown,Monaco,7171.82
Bridgetown,Ulaanbaatar,13116.08
Bridgetown,Podgorica,8131.03
Bridgetown,Plymouth,486.73
Bridgetown,Rabat,5792.8
Bridgetown,Maputo,10858.92
Bridgetown,Windhoek,9242.19
Bridgetown,Kathmandu,14125.75
Bridgetown,Amsterdam,7141.01
Bridgetown,Noumea,15060.45
Bridgetown,Wellington,13918.52
Bridgetown,Managua,2894.35
Bridgetown,Niamey,6669.65
Bridgetown,Abuja,7330.23
Bridgetown,Alofi,12591.59
Bridgetown,Kingston,14818.82
Bridgetown,Saipan,15822.55
Bridgetown,Oslo,7662.64
Bridgetown,Muscat,12172.18
Bridgetown,Islamabad,12810.56
Bridgetown,Melekeok,17245.97
Bridgetown,Panama City,2222.99
Bridgetown,Port Moresby,17083.23
Bridgetown,Asuncion,4249.64
Bridgetown,Lima,3382.55
Bridgetown,Manila,16939.77
Bridgetown,Adamstown,8729.41
Bridgetown,Warsaw,8229.5
Bridgetown,Lisbon,5706.2
Bridgetown,San Juan,915.02
Bridgetown,Doha,11442.25
Bridgetown,Bucharest,8664.73
Bridgetown,Moscow,9259.68
Bridgetown,Kigali,10030.46
Bridgetown,Gustavia,632.8
Bridgetown,Jamestown,6745.91
Bridgetown,Basseterre,571.72
Bridgetown,Castries,179.82
Bridgetown,Saint-Pierre,3746.37
Bridgetown,Kingstown,173.53
Bridgetown,Apia,12714.42
Bridgetown,San Marino,7574.43
Bridgetown,Sao Tome,7448.12
Bridgetown,Riyadh,11008.45
Bridgetown,Dakar,4534.49
Bridgetown,Belgrade,8218.33
Bridgetown,Victoria,12849.1
Bridgetown,Freetown,5091.6
Bridgetown,Singapore,17600.99
Bridgetown,Philipsburg,655.9
Bridgetown,Bratislava,7952.49
Bridgetown,Ljubljana,7749.47
Bridgetown,Honiara,15700.82
Bridgetown,Mogadishu,11583.62
Bridgetown,Pretoria,10424.57
Bridgetown,Juba,10030.01
Bridgetown,Madrid,6205.83
Bridgetown,Colombo,15029.93
Bridgetown,Khartoum,9856.26
Bridgetown,Paramaribo,940.45
Bridgetown,Longyearbyen,8250.68
Bridgetown,Mbabane,10724.37
Bridgetown,Stockholm,8063.36
Bridgetown,Bern,7218.24
Bridgetown,Damascus,9756.68
Bridgetown,Taipei,15783.64
Bridgetown,Dushanbe,12177.65
Bridgetown,Dar es Salaam,11147.73
Bridgetown,Bangkok,16325.02
Bridgetown,Dili,19263.41
Bridgetown,Lome,6707.79
Bridgetown,Nuku'alofa,13162.82
Bridgetown,Port of Spain,341.03
Bridgetown,Tunis,7358.03
Bridgetown,Ankara,9296.58
Bridgetown,Ashgabat,11443.63
Bridgetown,Grand Turk,1533.93
Bridgetown,Funafuti,13594.91
Bridgetown,Kampala,10244.93
Bridgetown,Kyiv,8906.7
Bridgetown,Abu Dhabi,11741.57
Bridgetown,London,6784.43
Bridgetown,Washington,3331.3
Bridgetown,Montevideo,5319.24
Bridgetown,Tashkent,12027.33
Bridgetown,Port-Vila,14876.8
Bridgetown,Caracas,841.4
Bridgetown,Hanoi,15912.24
Bridgetown,Charlotte Amalie,813.58
Bridgetown,Mata-Utu,12734.36
Bridgetown,Sanaa,11073.34
Bridgetown,Lusaka,10177.85
Bridgetown,Harare,10522.27
Bridgetown,Washington,3331.3
Bridgetown,,6731.7
Bridgetown,North Nicosia,9450.86
Bridgetown,,6731.7
Bridgetown,,6731.7
Bridgetown,Diego Garcia,14746.74
Bridgetown,,6731.7
Minsk,Hargeisa,5134.08
Minsk,King Edward Point,13355.95
Minsk,Port-aux-Français,12121.9
Minsk,Jerusalem,2533.91
Minsk,Mariehamn,833.24
Minsk,Yaren,13022.24
Minsk,Marigot,8445.62
Minsk,Atafu,14750.99
Minsk,El-Aaiún,4453.85
Minsk,Kabul,3880.05
Minsk,Tirana,1513.37
Minsk,Algiers,2680.64
Minsk,Pago Pago,15327.56
Minsk,Andorra la Vella,2293.86
Minsk,Luanda,7082.01
Minsk,The Valley,8430.94
Minsk,Saint John's,8450.04
Minsk,Buenos Aires,12797.79
Minsk,Yerevan,1986.34
Minsk,Oranjestad,9384.54
Minsk,Canberra,15103.52
Minsk,Vienna,1007.41
Minsk,Baku,2245.05
Minsk,Nassau,8707.1
Minsk,Manama,3609.56
Minsk,Dhaka,6140.87
Minsk,Bridgetown,8658.23
Minsk,Minsk,0.0
Minsk,Brussels,1611.12
Minsk,Belmopan,10085.58
Minsk,Porto-Novo,5718.77
Minsk,Hamilton,7324.59
Minsk,Thimphu,5775.45
Minsk,La Paz,11845.75
Minsk,Sarajevo,1299.64
Minsk,Gaborone,8701.71
Minsk,Brasilia,10489.97
Minsk,Road Town,8514.0
Minsk,Bandar Seri Begawan,9399.21
Minsk,Sofia,1285.89
Minsk,Ouagadougou,5271.01
Minsk,Rangoon,7113.74
Minsk,Bujumbura,6349.23
Minsk,Phnom Penh,8149.37
Minsk,Yaounde,5736.64
Minsk,Ottawa,6834.1
Minsk,Praia,6177.13
Minsk,George Town,9470.19
Minsk,Bangui,5552.44
Minsk,N'Djamena,4767.24
Minsk,Santiago,13444.99
Minsk,Beijing,6482.64
Minsk,The Settlement,10171.24
Minsk,West Island,9781.02
Minsk,Bogota,10355.75
Minsk,Moroni,7418.88
Minsk,Kinshasa,6552.84
Minsk,Brazzaville,6545.82
Minsk,Avarua,16321.93
Minsk,San Jose,10494.06
Minsk,Yamoussoukro,5997.23
Minsk,Zagreb,1223.22
Minsk,Havana,9176.12
Minsk,Willemstad,9350.29
Minsk,Nicosia,2130.37
Minsk,Prague,993.03
Minsk,Copenhagen,981.8
Minsk,Djibouti,4892.52
Minsk,Roseau,8580.62
Minsk,Santo Domingo,8845.02
Minsk,Quito,11074.11
Minsk,Cairo,2665.78
Minsk,San Salvador,10443.73
Minsk,Malabo,5817.43
Minsk,Asmara,4392.29
Minsk,Tallinn,640.31
Minsk,Addis Ababa,5074.64
Minsk,Stanley,14123.42
Minsk,Torshavn,2190.73
Minsk,Suva,15317.86
Minsk,Helsinki,715.79
Minsk,Paris,1832.4
Minsk,Papeete,15960.96
Minsk,Libreville,6162.37
Minsk,Banjul,5911.29
Minsk,Tbilisi,1866.06
Minsk,Berlin,957.29
Minsk,Accra,5920.16
Minsk,Gibraltar,3212.45
Minsk,Athens,1793.26
Minsk,Nuuk,4374.19
Minsk,Saint George's,8890.44
Minsk,Hagatna,10488.48
Minsk,Guatemala City,10431.95
Minsk,Saint Peter Port,2122.78
Minsk,Conakry,6136.41
Minsk,Bissau,6009.75
Minsk,Georgetown,9120.17
Minsk,Port-au-Prince,8991.2
Minsk,Vatican City,1741.19
Minsk,Tegucigalpa,10292.24
Minsk,Budapest,929.32
Minsk,Reykjavik,2970.81
Minsk,New Delhi,4876.03
Minsk,Jakarta,9858.36
Minsk,Tehran,2739.8
Minsk,Baghdad,2643.3
Minsk,Dublin,2216.88
Minsk,Douglas,2082.54
Minsk,Jerusalem,2533.91
Minsk,Rome,1739.61
Minsk,Kingston,9314.11
Minsk,Tokyo,8149.3
Minsk,Saint Helier,2107.01
Minsk,Amman,2528.16
Minsk,Astana,2943.11
Minsk,Nairobi,6176.34
Minsk,Tarawa,13178.59
Minsk,Pyongyang,7098.88
Minsk,Seoul,7292.88
Minsk,Pristina,1335.01
Minsk,Kuwait City,3185.92
Minsk,Bishkek,3616.08
Minsk,Vientiane,7434.86
Minsk,Riga,404.21
Minsk,Beirut,2311.94
Minsk,Maseru,9219.16
Minsk,Monrovia,6305.11
Minsk,Tripoli,2598.69
Minsk,Vaduz,1478.86
Minsk,Vilnius,170.48
Minsk,Luxembourg,1549.65
Minsk,Skopje,1398.91
Minsk,Antananarivo,8290.65
Minsk,Lilongwe,7542.71
Minsk,Kuala Lumpur,8687.64
Minsk,Male,6900.87
Minsk,Bamako,5539.34
Minsk,Valletta,2244.26
Minsk,Majuro,12447.68
Minsk,Nouakchott,5443.15
Minsk,Port Louis,8690.59
Minsk,Mexico City,10427.17
Minsk,Palikir,11847.42
Minsk,Chisinau,772.9
Minsk,Monaco,1851.2
Minsk,Ulaanbaatar,5323.56
Minsk,Podgorica,1414.36
Minsk,Plymouth,8510.4
Minsk,Rabat,3477.59
Minsk,Maputo,8859.31
Minsk,Windhoek,8531.2
Minsk,Kathmandu,5472.7
Minsk,Amsterdam,1519.45
Minsk,Noumea,15097.01
Minsk,Wellington,17215.3
Minsk,Managua,10419.17
Minsk,Niamey,5005.21
Minsk,Abuja,5283.0
Minsk,Alofi,15855.44
Minsk,Kingston,15796.54
Minsk,Saipan,10382.46
Minsk,Oslo,1218.78
Minsk,Muscat,4242.0
Minsk,Islamabad,4192.55
Minsk,Melekeok,10437.59
Minsk,Panama City,10304.29
Minsk,Port Moresby,12768.5
Minsk,Asuncion,11937.59
Minsk,Lima,12039.34
Minsk,Manila,8929.45
Minsk,Adamstown,16309.08
Minsk,Warsaw,476.64
Minsk,Lisbon,3239.66
Minsk,San Juan,8605.47
Minsk,Doha,3746.35
Minsk,Bucharest,1058.17
Minsk,Moscow,676.24
Minsk,Kigali,6194.69
Minsk,Gustavia,8447.32
Minsk,Jamestown,8361.77
Minsk,Basseterre,8489.97
Minsk,Castries,8669.17
Minsk,Saint-Pierre,5661.05
Minsk,Kingstown,8759.82
Minsk,Apia,15247.49
Minsk,San Marino,1562.68
Minsk,Sao Tome,6239.84
Minsk,Riyadh,3616.74
Minsk,Dakar,5850.11
Minsk,Belgrade,1130.16
Minsk,Victoria,6986.49
Minsk,Freetown,6211.47
Minsk,Singapore,8996.06
Minsk,Philipsburg,8447.43
Minsk,Bratislava,971.24
Minsk,Ljubljana,1276.42
Minsk,Honiara,13524.82
Minsk,Mogadishu,5972.24
Minsk,Pretoria,8818.61
Minsk,Juba,5450.93
Minsk,Madrid,2770.86
Minsk,Colombo,6991.55
Minsk,Khartoum,4271.4
Minsk,Paramaribo,9010.11
Minsk,Longyearbyen,2751.39
Minsk,Mbabane,8893.36
Minsk,Stockholm,839.56
Minsk,Bern,1618.31
Minsk,Damascus,2369.13
Minsk,Taipei,8046.33
Minsk,Dushanbe,3539.19
Minsk,Dar es Salaam,6816.04
Minsk,Bangkok,7666.9
Minsk,Dili,11300.34
Minsk,Lome,5807.54
Minsk,Nuku'alofa,15891.55
Minsk,Port of Spain,8999.25
Minsk,Tunis,2324.61
Minsk,Ankara,1603.15
Minsk,Ashgabat,2937.62
Minsk,Grand Turk,8655.23
Minsk,Funafuti,14372.88
Minsk,Kampala,5957.5
Minsk,Kyiv,435.26
Minsk,Abu Dhabi,3954.97
Minsk,London,1875.9
Minsk,Washington,7462.13
Minsk,Montevideo,12672.02
Minsk,Tashkent,3370.35
Minsk,Port-Vila,14775.85
Minsk,Caracas,9362.41
Minsk,Hanoi,7383.62
Minsk,Charlotte Amalie,8540.15
Minsk,Mata-Utu,15256.44
Minsk,Sanaa,4516.12
Minsk,Lusaka,7680.18
Minsk,Harare,7952.41
Minsk,Washington,7462.13
Minsk,,6491.0
Minsk,North Nicosia,2128.55
Minsk,,6491.0
Minsk,,6491.0
Minsk,Diego Garcia,7971.62
Minsk,,6491.0
Brussels,Hargeisa,5840.29
Brussels,King Edward Point,12255.7
Brussels,Port-aux-Français,12742.34
Brussels,Jerusalem,3302.04
Brussels,Mariehamn,1420.4
Brussels,Yaren,14195.17
Brussels,Marigot,6888.51
Brussels,Atafu,15370.76
Brussels,El-Aaiún,3018.85
Brussels,Kabul,5423.12
Brussels,Tirana,1592.19
Brussels,Algiers,1568.12
Brussels,Pago Pago,15923.82
Brussels,Andorra la Vella,950.92
Brussels,Luanda,6665.87
Brussels,The Valley,6874.36
Brussels,Saint John's,6881.82
Brussels,Buenos Aires,11291.76
Brussels,Yerevan,3306.91
Brussels,Oranjestad,7841.64
Brussels,Canberra,16713.12
Brussels,Vienna,918.01
Brussels,Baku,3670.91
Brussels,Nassau,7318.64
Brussels,Manama,4756.07
Brussels,Dhaka,7732.01
Brussels,Bridgetown,7065.98
Brussels,Minsk,1611.12
Brussels,Brussels,0.0
Brussels,Belmopan,8753.55
Brussels,Porto-Novo,4919.21
Brussels,Hamilton,5884.78
Brussels,Thimphu,7375.36
Brussels,La Paz,10236.05
Brussels,Sarajevo,1312.56
Brussels,Gaborone,8624.01
Brussels,Brasilia,8957.4
Brussels,Road Town,6967.79
Brussels,Bandar Seri Begawan,11009.48
Brussels,Sofia,1702.45
Brussels,Ouagadougou,4298.92
Brussels,Rangoon,8703.48
Brussels,Bujumbura,6462.19
Brussels,Phnom Penh,9752.28
Brussels,Yaounde,5249.25
Brussels,Ottawa,5690.79
Brussels,Praia,4702.09
Brussels,George Town,8072.0
Brussels,Bangui,5320.01
Brussels,N'Djamena,4404.31
Brussels,Santiago,11867.76
Brussels,Beijing,7982.99
Brussels,The Settlement,11699.17
Brussels,West Island,11222.15
Brussels,Bogota,8800.07
Brussels,Moroni,7884.96
Brussels,Kinshasa,6200.34
Brussels,Brazzaville,6192.78
Brussels,Avarua,16437.37
Brussels,San Jose,9048.83
Brussels,Yamoussoukro,4960.3
Brussels,Zagreb,1028.7
Brussels,Havana,7823.57
Brussels,Willemstad,7798.42
Brussels,Nicosia,2907.03
Brussels,Prague,723.82
Brussels,Copenhagen,768.83
Brussels,Djibouti,5596.7
Brussels,Roseau,7002.81
Brussels,Santo Domingo,7335.57
Brussels,Quito,9523.14
Brussels,Cairo,3212.02
Brussels,San Salvador,9084.87
Brussels,Malabo,5235.51
Brussels,Asmara,5006.55
Brussels,Tallinn,1603.76
Brussels,Addis Ababa,5603.46
Brussels,Stanley,12780.94
Brussels,Torshavn,1415.17
Brussels,Suva,16338.78
Brussels,Helsinki,1653.65
Brussels,Paris,261.78
Brussels,Papeete,15650.1
Brussels,Libreville,5612.07
Brussels,Banjul,4555.95
Brussels,Tbilisi,3237.56
Brussels,Berlin,654.04
Brussels,Accra,5037.7
Brussels,Gibraltar,1807.71
Brussels,Athens,2092.04
Brussels,Nuuk,3528.74
Brussels,Saint George's,7302.96
Brussels,Hagatna,11915.34
Brussels,Guatemala City,9097.34
Brussels,Saint Peter Port,514.19
Brussels,Conakry,4872.75
Brussels,Bissau,4687.27
Brussels,Georgetown,7512.15
Brussels,Port-au-Prince,7501.46
Brussels,Vatican City,1171.51
Brussels,Tegucigalpa,8913.67
Brussels,Budapest,1135.43
Brussels,Reykjavik,2135.21
Brussels,New Delhi,6426.87
Brussels,Jakarta,11414.45
Brussels,Tehran,4090.42
Brussels,Baghdad,3777.28
Brussels,Dublin,774.48
Brussels,Douglas,702.7
Brussels,Jerusalem,3302.04
Brussels,Rome,1172.86
Brussels,Kingston,7859.58
Brussels,Tokyo,9476.7
Brussels,Saint Helier,496.13
Brussels,Amman,3330.55
Brussels,Astana,4539.61
Brussels,Nairobi,6543.96
Brussels,Tarawa,14295.89
Brussels,Pyongyang,8536.33
Brussels,Seoul,8731.64
Brussels,Pristina,1568.42
Brussels,Kuwait City,4327.6
Brussels,Bishkek,5225.6
Brussels,Vientiane,9042.91
Brussels,Riga,1459.73
Brussels,Beirut,3146.83
Brussels,Maseru,9165.61
Brussels,Monrovia,5132.96
Brussels,Tripoli,2120.7
Brussels,Vaduz,559.42
Brussels,Vilnius,1473.58
Brussels,Luxembourg,187.13
Brussels,Skopje,1634.29
Brussels,Antananarivo,8803.62
Brussels,Lilongwe,7729.11
Brussels,Kuala Lumpur,10254.41
Brussels,Male,8195.81
Brussels,Bamako,4380.01
Brussels,Valletta,1850.11
Brussels,Majuro,13466.2
Brussels,Nouakchott,4055.77
Brussels,Port Louis,9422.03
Brussels,Mexico City,9260.03
Brussels,Palikir,13131.73
Brussels,Chisinau,1837.55
Brussels,Monaco,822.9
Brussels,Ulaanbaatar,6815.17
Brussels,Podgorica,1471.53
Brussels,Plymouth,6942.25
Brussels,Rabat,2075.82
Brussels,Maputo,8947.32
Brussels,Windhoek,8226.16
Brussels,Kathmandu,7059.77
Brussels,Amsterdam,173.52
Brussels,Noumea,16477.45
Brussels,Wellington,18719.54
Brussels,Managua,9013.44
Brussels,Niamey,4143.53
Brussels,Abuja,4638.44
Brussels,Alofi,16437.95
Brussels,Kingston,17228.63
Brussels,Saipan,11786.4
Brussels,Oslo,1088.78
Brussels,Muscat,5516.25
Brussels,Islamabad,5753.53
Brussels,Melekeok,11987.28
Brussels,Panama City,8810.96
Brussels,Port Moresby,14302.82
Brussels,Asuncion,10386.83
Brussels,Lima,10441.34
Brussels,Manila,10522.19
Brussels,Adamstown,15207.08
Brussels,Warsaw,1164.33
Brussels,Lisbon,1711.69
Brussels,San Juan,7069.14
Brussels,Doha,4899.18
Brussels,Bucharest,1775.33
Brussels,Moscow,2260.98
Brussels,Kigali,6338.9
Brussels,Gustavia,6887.98
Brussels,Jamestown,7460.73
Brussels,Basseterre,6927.15
Brussels,Castries,7084.97
Brussels,Saint-Pierre,4343.02
Brussels,Kingstown,7173.65
Brussels,Apia,15883.5
Brussels,San Marino,979.11
Brussels,Sao Tome,5601.29
Brussels,Riyadh,4632.07
Brussels,Dakar,4464.29
Brussels,Belgrade,1377.8
Brussels,Victoria,7834.3
Brussels,Freetown,4966.53
Brussels,Singapore,10566.58
Brussels,Philipsburg,6889.77
Brussels,Bratislava,971.56
Brussels,Ljubljana,920.95
Brussels,Honiara,14902.08
Brussels,Mogadishu,6629.62
Brussels,Pretoria,8796.82
Brussels,Juba,5695.35
Brussels,Madrid,1315.61
Brussels,Colombo,8397.36
Brussels,Khartoum,4651.06
Brussels,Paramaribo,7399.04
Brussels,Longyearbyen,3087.1
Brussels,Mbabane,8943.01
Brussels,Stockholm,1284.59
Brussels,Bern,492.38
Brussels,Damascus,3227.5
Brussels,Taipei,9600.9
Brussels,Dushanbe,5112.95
Brussels,Dar es Salaam,7212.58
Brussels,Bangkok,9262.81
